x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;y
-2.28;-6.25;0;7.143;-11.765;11.765;-34;37;9;74;0;1;-2.905;-1.81;0.048;2.952;-1.571;0;1.714;1
-2.905;-8.973;-2.905;4.031;-14.328;9.202;-1046;-34;37;9;0;0;1.128;3.041;6.032;1.373;2.992;4.757;5.395;1
1.128;-7.946;-1.81;5.204;-13.361;10.168;-57;-1046;-34;37;1;1;1.891;4.85;0.242;1.843;3.589;4.219;7.032;1
1.891;-6.205;0.048;7.194;-11.723;11.807;41;-57;-1046;-34;2;2;2.903;-1.618;-0.048;1.666;2.285;5.045;6.759;1
2.903;2.952;2.952;10.306;-9.16;14.37;70;41;-57;-1046;3;3;-4.394;-2.868;-1.203;-0.601;2.081;3.747;1.295;1
-4.394;-1.571;-1.571;5.459;-13.151;10.378;-188;70;41;-57;2;3;1.597;3.338;3.967;6.773;8.515;5.951;12.724;1
1.597;0;0;7.143;-11.765;11.765;54;-188;70;41;2;4;1.714;2.333;5.095;6.81;4.286;10.952;12.286;1
1.714;1.714;1.714;8.98;-10.252;13.277;39;54;-188;70;2;5;0.609;3.324;5.009;2.528;9.082;10.393;10.908;1
0.609;2.333;2.333;9.643;-9.706;13.824;62;39;54;-188;3;6;2.699;4.374;1.908;8.423;9.725;10.237;6.561;1
2.699;5.095;5.095;12.602;-7.269;16.261;82;62;39;54;3;6;1.631;-0.77;5.573;6.842;7.34;3.761;2.447;0
1.631;6.81;6.81;14.439;-5.756;17.773;81;82;62;39;3;6;-2.363;3.879;5.127;5.617;2.095;0.803;-3.477;0
-2.363;4.286;4.286;11.735;-7.983;15.546;-52;81;82;62;2;5;6.393;7.671;8.174;4.566;3.242;-1.142;-3.059;0
6.393;10.952;4.018;10.952;-7.54;14.683;98;-52;81;82;2;6;1.202;1.674;-1.717;-2.961;-7.082;-8.884;-9.657;0
1.202;5.268;5.268;12.286;-6.429;15.794;96;98;-52;81;2;6;0.466;-2.884;-4.114;-8.185;-9.966;-10.729;-10.305;0
0.466;5.759;5.759;12.81;-5.992;16.23;95;96;98;-52;3;6;-3.335;-4.559;-8.611;-10.384;-11.144;-10.722;-8.4;0
-3.335;2.232;2.232;9.048;-9.127;13.095;-35;95;96;98;2;5;-1.266;-5.459;-7.293;-8.079;-7.642;-5.24;-9.258;0
-1.266;0.938;0.938;7.667;-10.278;11.944;2;-35;95;96;1;4;-4.246;-6.103;-6.9;-6.457;-4.025;-8.094;-0.575;1
-4.246;-3.348;-3.348;3.095;-14.087;8.135;-88;2;-35;95;0;3;-1.94;-2.771;-2.309;0.231;-4.018;3.834;2.402;1
-1.94;-5.223;-5.223;1.095;-15.754;6.468;-67;-88;2;-35;0;3;-0.848;-0.377;2.214;-2.12;5.888;4.428;2.779;1
-0.848;-6.027;-6.027;0.238;-16.468;5.754;-398;-67;-88;2;0;2;0.475;3.088;-1.283;6.793;5.321;3.658;9.359;1
0.475;-5.58;-5.58;0.714;-16.071;6.151;-193;-398;-67;-88;1;2;2.6;-1.749;6.288;4.823;3.168;8.842;9.74;1
2.6;-3.125;-3.125;3.333;-13.889;8.333;15;-193;-398;-67;2;2;-4.24;3.594;2.166;0.553;6.083;6.959;7.143;1
-4.24;-7.232;-7.232;-1.048;-17.54;4.683;-423;15;-193;-398;2;2;8.181;6.689;5.005;10.78;11.694;11.886;11.983;1
8.181;0.357;0.357;7.048;-10.794;11.429;87;-423;15;-193;2;3;-1.379;-2.936;2.402;3.247;3.425;3.514;2.625;1
-1.379;-1.027;-1.027;5.571;-12.024;10.198;6;87;-423;15;1;3;-1.579;3.834;4.691;4.871;4.962;4.06;8.66;1
-1.579;3.905;-2.589;3.905;-13.413;8.81;8;6;87;-423;1;3;5.5;6.37;6.554;6.645;5.729;10.403;13.291;1
5.5;2.768;2.768;9.619;-8.651;13.571;85;8;6;87;1;4;0.825;0.999;1.086;0.217;4.648;7.385;6.038;1
0.825;3.616;3.616;10.524;-7.897;14.325;67;85;8;6;2;4;0.172;0.259;-0.603;3.791;6.506;5.17;9.22;1
0.172;3.795;3.795;10.714;-7.738;14.484;59;67;85;8;3;4;0.086;-0.774;3.613;6.323;4.989;9.032;9.462;1
0.086;3.884;3.884;10.81;-7.659;14.563;88;59;67;85;3;5;-0.859;3.524;6.231;4.899;8.939;9.368;6.016;1
-0.859;2.991;2.991;9.857;-8.452;13.77;25;88;59;67;2;4;4.421;7.152;5.808;9.883;10.316;6.935;5.332;0
4.421;7.545;7.545;7.545;-4.405;17.817;95;25;88;59;2;5;2.615;1.328;5.23;5.645;2.408;0.872;-0.249;0
2.615;3.866;10.357;10.357;-1.905;20.317;98;95;25;88;2;6;-1.254;2.549;2.953;-0.202;-1.699;-2.791;1.052;0
-1.254;2.563;8.973;8.973;-3.135;19.087;22;98;95;25;2;5;3.851;4.261;1.065;-0.451;-1.557;2.335;1.229;0
3.851;6.513;13.17;13.17;0.595;22.817;95;22;98;95;2;5;0.394;-2.682;-4.142;-5.207;-1.46;-2.525;-1.341;0
0.394;6.933;13.616;13.616;0.992;23.214;89;95;22;98;2;5;-3.065;-4.519;-5.58;-1.847;-2.908;-1.729;-3.34;0
-3.065;3.655;10.134;10.134;-2.103;20.119;-59;89;95;22;2;4;-1.5;-2.594;1.257;0.162;1.378;-0.284;-3.121;0
-1.5;2.101;8.482;8.482;-3.571;18.651;9;-59;89;95;1;4;-1.111;2.798;1.687;2.922;1.235;-1.646;-6.914;0
-1.111;0.966;0.966;7.277;-9.662;11.391;-36;9;-59;89;0;3;3.953;2.83;4.078;2.372;-0.541;-5.868;-3.745;0
3.953;-0.873;4.958;11.518;-6.09;14.962;75;-36;9;-59;1;3;-1.081;0.12;-1.521;-4.323;-9.448;-7.406;-13.931;0
-1.081;-1.944;3.824;10.312;-7.105;13.947;-4;75;-36;9;1;3;1.214;-0.445;-3.278;-8.458;-6.394;-12.991;-7.972;0
1.214;-0.754;5.084;11.652;-5.977;15.075;32;-4;75;-36;2;3;-1.639;-4.438;-9.556;-7.517;-14.034;-9.076;-4.798;0
-1.639;-2.381;3.361;9.821;-7.519;13.534;-132;32;-4;75;1;2;-2.846;-8.049;-5.976;-12.602;-7.561;-3.211;-3.78;0
-2.846;-5.159;0.42;6.696;-10.15;10.902;-123;-132;32;-4;1;2;-5.356;-3.222;-10.042;-4.854;-0.377;-0.962;-8.117;0
-5.356;-4.958;-4.958;0.982;-14.962;6.09;-254;-123;-132;32;0;2;2.255;-4.951;0.531;5.261;4.642;-2.918;-4.067;0
2.255;-2.815;-2.815;3.259;-13.045;8.008;45;-254;-123;-132;1;3;-7.047;-1.686;2.94;2.335;-5.058;-6.182;1.383;1
-7.047;-9.664;-9.664;-4.018;-19.173;1.88;-436;45;-254;-123;1;2;5.767;10.744;10.093;2.14;0.93;9.07;12.977;1
5.767;-4.454;-4.454;1.518;-14.511;6.541;63;-436;45;-254;2;3;4.705;4.09;-3.43;-4.573;3.122;6.816;3.474;0
4.705;0.042;0.042;6.295;-10.489;10.564;62;63;-436;45;2;3;-0.588;-7.77;-8.862;-1.512;2.016;-1.176;1.092;0
-0.588;-0.546;-0.546;5.67;-11.015;10.038;-33;62;63;-436;2;3;-7.224;-8.323;-0.929;2.619;-0.591;1.69;3;1
-7.224;-7.731;-7.731;-1.964;-17.444;3.609;-302;-33;62;63;1;3;-1.184;6.785;10.61;7.149;9.608;11.02;12.295;1
-1.184;-3.125;-8.824;-3.125;-18.421;2.632;-152;-302;-33;62;0;3;8.065;11.935;8.433;10.922;12.35;13.641;15.484;1
8.065;4.687;-1.471;4.687;-11.842;9.211;53;-152;-302;-33;1;3;3.582;0.341;2.644;3.966;5.16;6.866;5.416;0
3.582;8.438;2.059;8.438;-8.684;12.368;48;53;-152;-302;2;4;-3.129;-0.906;0.371;1.523;3.17;1.77;0.823;1
-3.129;5.045;-1.134;5.045;-11.541;9.511;-91;48;53;-152;2;3;2.295;3.612;4.802;6.502;5.057;4.08;3.825;0
2.295;7.455;1.134;7.455;-9.511;11.541;-16;-91;48;53;2;3;1.288;2.451;4.113;2.7;1.745;1.496;3.656;0
1.288;2.437;2.437;2.437;-8.346;12.707;-27;-16;-91;48;2;4;1.148;2.789;1.395;0.451;0.205;2.338;1.477;0
1.148;3.613;3.613;3.613;-7.293;13.759;80;-27;-16;-91;3;5;1.622;0.243;-0.689;-0.933;1.176;0.324;0.77;0
1.622;5.294;5.294;5.294;-5.789;15.263;89;80;-27;-16;3;6;-1.357;-2.275;-2.514;-0.439;-1.277;-0.838;-0.559;0
-1.357;3.866;3.866;3.866;-7.068;13.985;7;89;80;-27;2;5;-0.93;-1.173;0.93;0.081;0.526;0.809;-1.82;0
-0.93;2.899;2.899;2.899;-7.932;13.12;-31;7;89;80;1;4;-0.245;1.878;1.021;1.47;1.756;-0.898;-1.633;0
-0.245;2.647;2.647;2.647;-8.158;12.895;48;-31;7;89;0;4;2.129;1.269;1.719;2.006;-0.655;-1.392;-4.421;0
2.129;4.832;4.832;4.832;-6.203;14.85;87;48;-31;7;1;4;-0.842;-0.401;-0.12;-2.725;-3.447;-6.413;-5.972;0
-0.842;-1.825;3.95;3.95;-6.992;14.06;-41;87;48;-31;1;3;0.445;0.728;-1.9;-2.627;-5.618;-5.174;-5.133;0
0.445;-1.389;4.412;4.412;-6.579;14.474;50;-41;87;48;2;3;0.282;-2.334;-3.058;-6.036;-5.594;-5.553;-4.748;0
0.282;-1.111;4.706;4.706;-6.316;14.737;29;50;-41;87;2;3;-2.608;-3.331;-6.3;-5.859;-5.819;-5.016;-1.846;0
-2.608;-3.69;1.975;1.975;-8.759;12.293;-338;29;50;-41;2;3;-0.742;-3.791;-3.337;-3.296;-2.472;0.783;-0.824;0
-0.742;-4.405;1.218;1.218;-9.436;11.617;-230;-338;29;50;1;3;-3.072;-2.615;-2.574;-1.743;1.536;-0.083;-1.411;0
-3.072;-1.891;-1.891;-1.891;-12.218;8.835;-353;-230;-338;29;0;3;0.471;0.514;1.37;4.754;3.084;1.713;6.638;1
0.471;-1.429;-1.429;-1.429;-11.805;9.248;-171;-353;-230;-338;1;3;0.043;0.895;4.263;2.6;1.236;6.138;5.456;1
0.043;-1.387;-1.387;-1.387;-11.767;9.286;-632;-171;-353;-230;2;4;0.852;4.218;2.556;1.193;6.093;5.411;4.644;1
0.852;-0.546;-0.546;-0.546;-0.546;-0.546;-199;-632;-171;-353;3;4;3.338;1.69;0.338;5.196;4.52;3.76;1.817;0
3.338;2.773;2.773;2.773;2.773;2.773;47;-199;-632;-171;3;4;-1.594;-2.903;1.799;1.145;0.409;-1.472;0.818;0
-1.594;1.134;1.134;1.134;1.134;1.134;-140;47;-199;-632;2;4;-1.329;3.448;2.784;2.036;0.125;2.451;3.282;1
-1.329;-0.21;-0.21;-0.21;-0.21;-0.21;-143;-140;47;-199;1;4;4.842;4.168;3.411;1.474;3.832;4.674;5.516;0
4.842;4.622;4.622;4.622;4.622;4.622;95;-143;-140;47;1;5;-0.643;-1.365;-3.213;-0.964;-0.161;0.643;0.402;0
-0.643;3.95;3.95;3.95;3.95;3.95;34;95;-143;-140;1;4;-0.728;-2.587;-0.323;0.485;1.293;1.051;4.042;1
-0.728;3.193;3.193;3.193;3.193;3.193;25;34;95;-143;1;3;-1.873;0.407;1.221;2.036;1.792;4.805;6.311;1
-1.873;1.261;1.261;1.261;1.261;1.261;-17;25;34;95;0;2;2.324;3.154;3.983;3.734;6.805;8.34;5.436;1
2.324;3.613;3.613;3.613;3.613;3.613;74;-17;25;34;1;2;0.811;1.622;1.379;4.38;5.88;3.041;1.298;0
0.811;4.454;4.454;4.454;4.454;4.454;77;74;-17;25;2;3;0.805;0.563;3.54;5.028;2.212;0.483;-1.327;0
0.805;-0.556;5.294;5.294;5.294;5.294;83;77;74;-17;3;4;-0.239;2.713;4.19;1.397;-0.319;-2.115;-3.232;0
-0.239;-0.794;5.042;5.042;5.042;5.042;2;83;77;74;2;3;2.96;4.44;1.64;-0.08;-1.88;-3;-4.92;0
2.96;2.143;8.151;8.151;8.151;8.151;95;2;83;77;2;4;1.437;-1.282;-2.953;-4.701;-5.789;-7.653;-6.294;0
1.437;3.611;9.706;9.706;-1.842;19.211;93;95;2;83;2;5;-2.681;-4.328;-6.051;-7.124;-8.962;-7.622;-11.873;0
-2.681;0.833;6.765;6.765;-4.474;16.579;-42;93;95;2;2;5;-1.692;-3.463;-4.565;-6.454;-5.077;-9.445;-5.706;0
-1.692;-0.873;-0.873;4.958;-10.786;9.214;-37;-42;93;95;1;4;-1.801;-2.922;-4.844;-3.443;-7.886;-4.083;-2.842;0
-1.801;-2.659;-2.659;3.067;-12.393;7.607;-49;-37;-42;93;0;3;-1.141;-3.098;-1.671;-6.196;-2.324;-1.06;-2.242;0
-1.141;-3.77;-3.77;1.891;-13.393;6.607;-45;-49;-37;-42;0;2;-1.979;-0.536;-5.113;-1.196;0.082;-1.113;-2.309;0
-1.979;-5.675;-5.675;-0.126;-5.675;-5.675;-54;-45;-49;-37;0;2;1.472;-3.197;0.799;2.103;0.883;-0.337;-1.094;0
1.472;-4.286;-4.286;1.345;-4.286;-4.286;-6;-54;-45;-49;1;2;-4.602;-0.663;0.622;-0.58;-1.783;-2.529;-6.095;0
-4.602;-8.69;-8.69;-3.319;-17.821;2.179;-560;-6;-54;-45;1;1;4.129;5.476;4.216;2.955;2.173;-1.565;-2.347;0
4.129;-4.921;-4.921;0.672;-14.429;5.571;62;-560;-6;-54;2;2;1.294;0.083;-1.127;-1.878;-5.467;-6.219;1.711;0
1.294;1.975;-3.69;1.975;-13.321;6.679;38;62;-560;-6;2;3;-1.195;-2.39;-3.131;-6.675;-7.417;0.412;-0.33;0
-1.195;0.756;-4.841;0.756;-14.357;5.643;-71;38;62;-560;2;3;-1.209;-1.96;-5.546;-6.297;1.626;0.876;-2.752;0
-1.209;-0.462;-5.992;-0.462;-15.393;4.607;-78;-71;38;62;1;3;-0.76;-4.39;-5.15;2.87;2.111;-1.562;1.055;0
-0.76;-1.218;-1.218;-1.218;-11.617;9.436;-54;-78;-71;38;0;3;-3.658;-4.424;3.658;2.892;-0.808;1.829;8.932;1
-3.658;-4.832;-4.832;-4.832;-14.85;6.203;-216;-54;-78;-71;0;2;-0.795;7.594;6.799;2.958;5.695;13.068;11.611;1
-0.795;-5.588;-5.588;-5.588;-15.526;5.526;-66;-216;-54;-78;0;2;8.456;7.655;3.783;6.542;13.974;12.506;12.194;1
8.456;2.395;2.395;2.395;-8.383;12.669;93;-66;-216;-54;1;2;-0.739;-4.309;-1.764;5.088;3.734;3.447;2.626;1
-0.739;1.639;1.639;1.639;-9.06;11.992;26;93;-66;-216;1;1;-3.597;-1.033;5.87;4.506;4.217;3.39;2.274;1
-3.597;-2.017;-2.017;-2.017;-12.331;8.722;-50;26;93;-66;1;1;2.659;9.82;8.405;8.105;7.247;6.089;0.6;0
2.659;0.588;0.588;0.588;-10;11.053;73;-50;26;93;1;2;6.976;5.597;5.305;4.47;3.342;-2.005;1.587;0
6.976;7.605;7.605;7.605;-3.722;17.331;92;73;-50;26;2;3;-1.289;-1.562;-2.343;-3.397;-8.395;-5.037;-1.679;0
-1.289;6.218;6.218;6.218;-4.962;16.09;55;92;73;-50;2;3;-0.277;-1.068;-2.136;-7.199;-3.797;-0.396;-4.47;0
-0.277;5.924;5.924;5.924;-5.226;15.827;77;55;92;73;1;3;-0.793;-1.864;-6.942;-3.53;-0.119;-4.205;-4.879;0
-0.793;5.084;5.084;5.084;-5.977;15.075;42;77;55;92;0;2;-1.08;-6.198;-2.759;0.68;-3.439;-4.118;-4.118;0
-1.08;3.95;3.95;3.95;-6.992;14.06;29;42;77;55;0;2;-5.174;-1.698;1.778;-2.385;-3.072;-3.072;-2.183;0
-5.174;-6.905;-1.429;-1.429;-11.805;9.248;-66;29;42;77;0;2;3.666;7.332;2.941;2.217;2.217;3.154;-0.682;0
3.666;-3.492;2.185;2.185;-8.571;12.481;78;-66;29;42;1;2;3.536;-0.699;-1.398;-1.398;-0.493;-4.194;-5.798;0
3.536;-0.079;5.798;5.798;-5.338;15.714;76;78;-66;29;2;2;-4.091;-4.766;-4.766;-3.892;-7.466;-9.015;-9.531;0
-4.091;-4.167;1.471;1.471;-9.211;11.842;-99;76;78;-66;2;2;-0.704;-0.704;0.207;-3.52;-5.135;-5.673;-5.921;0
-0.704;-4.841;0.756;0.756;-9.85;11.203;-30;-99;76;78;1;2;0;0.917;-2.836;-4.462;-5.004;-5.254;-7.59;0
0;-4.841;0.756;0.756;-9.85;11.203;-6;-30;-99;76;0;2;0.917;-2.836;-4.462;-5.004;-5.254;-7.59;-10.759;0
0.917;1.681;1.681;1.681;-9.023;12.03;38;-6;-30;-99;1;3;-3.719;-5.331;-5.868;-6.116;-8.43;-11.57;-11.24;0
-3.719;-2.101;-2.101;-2.101;-12.406;8.647;-128;38;-6;-30;1;3;-1.674;-2.232;-2.489;-4.893;-8.154;-7.811;-12.189;0
-1.674;-3.739;-3.739;-3.739;-13.872;7.18;-139;-128;38;-6;1;2;-0.567;-0.829;-3.274;-6.591;-6.242;-10.694;-12.309;0
-0.567;-4.286;-4.286;-4.286;-14.361;6.692;-885;-139;-128;38;0;1;-0.263;-2.722;-6.058;-5.707;-10.184;-11.809;-14.223;0
-0.263;-4.538;-4.538;-4.538;-14.586;6.466;-885;-885;-139;-128;0;1;-2.465;-5.81;-5.458;-9.947;-11.576;-13.996;-11.532;0
-2.465;-6.891;-6.891;-6.891;-16.692;4.361;-614;-885;-885;-139;0;1;-3.43;-3.069;-7.671;-9.341;-11.823;-9.296;-7.31;0
-3.43;-10.084;-10.084;-10.084;-19.549;1.504;-569;-614;-885;-885;0;1;0.374;-4.393;-6.122;-8.692;-6.075;-4.019;-5.841;0
0.374;-4.107;-9.748;-9.748;-19.248;1.805;-555;-569;-614;-885;1;1;-4.749;-6.471;-9.032;-6.425;-4.376;-6.192;-20.298;0
-4.749;-8.661;-14.034;-14.034;-23.083;-2.03;-657;-555;-569;-614;1;1;-1.808;-4.497;-1.76;0.391;-1.515;-16.325;-16.373;0
-1.808;-10.313;-15.588;-15.588;-24.474;-3.421;-881;-657;-555;-569;1;1;-2.738;0.05;2.24;0.299;-14.783;-14.833;-16.127;0
-2.738;-6.952;-12.768;-17.899;-22.46;-0.238;-950;-881;-657;-555;0;1;2.866;5.118;3.122;-12.385;-12.436;-13.767;-11.617;0
2.866;-4.286;-10.268;-15.546;-20.238;1.984;26;-950;-881;-657;1;2;2.189;0.249;-14.826;-14.876;-16.169;-14.08;-14.726;0
2.189;-2.19;-8.304;-13.697;-18.492;3.73;9;26;-950;-881;2;3;-1.899;-16.65;-16.699;-17.965;-15.92;-16.553;-19.426;0
-1.899;-4.048;-10.045;-15.336;-20.04;2.183;-181;9;26;-950;2;3;-15.037;-15.087;-16.377;-14.293;-14.938;-17.866;-15.335;0
-15.037;-18.476;-23.571;-28.067;-32.063;-9.841;-473;-181;9;26;1;2;-0.058;-1.577;0.876;0.117;-3.329;-0.35;3.505;1
-0.058;-12.704;-18.524;-28.109;-35.677;6.429;-1357;-473;-181;9;0;2;-1.52;0.935;0.175;-3.273;-0.292;3.565;-0.292;0
-1.52;-14.031;-19.762;-29.202;-36.654;5.451;-1106;-1357;-473;-181;0;2;2.493;1.721;-1.78;1.246;5.163;1.246;0.534;0
2.493;-11.888;-17.762;-22.902;-35.075;7.03;-186;-1106;-1357;-473;1;3;-0.753;-4.169;-1.216;2.606;-1.216;-1.911;1.621;0
-0.753;-5.824;-18.381;-23.482;-35.564;6.541;-1311;-186;-1106;-1357;1;2;-3.442;-0.467;3.384;-0.467;-1.167;2.392;9.335;1
-3.442;-9.066;-15.561;-26.116;-34.325;10.119;-1194;-1311;-186;-1106;1;1;3.082;7.069;3.082;2.356;6.042;13.233;8.822;1
3.082;-6.264;-12.959;-23.839;-32.302;12.143;-338;-1194;-1311;-186;1;2;3.869;0;-0.703;2.872;9.848;5.569;2.755;0
3.869;-2.637;-9.592;-20.893;-29.683;14.762;68;-338;-1194;-1311;2;3;-3.725;-4.402;-0.959;5.756;1.637;-1.072;-2.257;0
-3.725;1.548;-12.959;-23.839;-32.302;12.143;-109;68;-338;-1194;2;3;-0.703;2.872;9.848;5.569;2.755;1.524;7.268;1
-0.703;0.833;-13.571;-24.375;-24.375;0.625;-37;-109;68;-338;1;3;3.601;10.626;6.316;3.483;2.243;8.028;3.365;0
3.601;4.464;-3.571;-21.652;-16.429;10.238;53;-37;-109;68;1;3;6.781;2.621;-0.114;-1.311;4.274;-0.228;3.875;0
6.781;11.548;2.967;-16.339;-10.762;15.905;70;53;-37;-109;2;4;-3.895;-6.457;-7.577;-2.348;-6.563;-2.721;-4.696;0
-3.895;7.202;-1.044;-14.238;-14.238;12.429;-34;70;53;-37;2;4;-2.665;-3.831;1.61;-2.776;1.222;-0.833;-13.215;0
-2.665;4.345;-3.681;-16.524;-16.524;10.143;-58;-34;70;53;1;3;-1.198;4.392;-0.114;3.993;1.882;-10.839;-14.489;0
-1.198;3.095;-4.835;-17.524;-17.524;9.143;-92;-58;-34;70;0;2;5.658;1.097;5.254;3.118;-9.757;-13.453;-13.626;0
5.658;0.549;0.549;-12.857;-12.857;13.81;88;-92;-58;-34;1;3;-4.317;-0.383;-2.404;-14.59;-18.087;-18.251;-18.47;0
-4.317;-3.791;-3.791;-16.619;-16.619;10.048;-125;88;-92;-58;1;3;4.112;1.999;-10.737;-14.392;-14.563;-14.792;-17.362;0
4.112;0.165;0.165;-13.19;-13.19;13.476;69;-125;88;-92;2;3;-2.03;-14.262;-17.773;-17.937;-18.157;-20.625;-16.621;0
-2.03;-1.868;-1.868;-14.952;-14.952;11.714;-113;69;-125;88;1;2;-12.486;-16.069;-16.237;-16.461;-18.981;-14.894;-19.597;0
-12.486;-14.121;-6.964;-25.571;-6.964;-6.964;-411;-113;69;-125;1;2;-4.095;-4.287;-4.543;-7.422;-2.751;-8.125;-8.253;0
-4.095;-10.774;-10.774;-28.619;-23.52;5.051;-468;-411;-113;69;0;2;-0.2;-0.467;-3.469;1.401;-4.203;-4.336;0.2;0
-0.2;-10.952;-10.952;-28.762;-23.673;4.898;-508;-468;-411;-113;0;2;-0.267;-3.275;1.604;-4.011;-4.144;0.401;3.142;1
-0.267;-11.19;-11.19;-23.878;-23.878;4.694;-1480;-508;-468;-411;0;1;-3.016;1.877;-3.753;-3.887;0.67;3.418;2.279;1
-3.016;-13.869;-13.869;-26.173;-26.173;2.398;-964;-1480;-508;-468;0;1;5.045;-0.76;-0.898;3.801;6.634;5.46;2.281;0
5.045;-9.524;-9.524;-22.449;-22.449;6.122;-37;-964;-1480;-508;1;1;-5.526;-5.658;-1.184;1.513;0.395;-2.632;-4.934;0
-5.526;-6.753;-14.524;-26.735;-26.735;1.837;-639;-37;-964;-1480;1;1;-0.139;4.596;7.451;6.267;3.064;0.627;-2.577;0
-0.139;-6.883;-14.643;-26.837;-26.837;1.735;-213;-639;-37;-964;1;1;4.742;7.601;6.416;3.208;0.767;-2.441;2.789;0
4.742;-2.468;-10.595;-23.367;-23.367;5.204;63;-213;-639;-37;1;2;2.73;1.598;-1.465;-3.795;-6.858;-1.864;0.067;0
2.73;0.195;-8.155;-21.276;-21.276;7.296;60;63;-213;-639;2;3;-1.102;-4.083;-6.351;-9.332;-4.472;-2.592;-0.843;0
-1.102;-0.909;-9.167;-16.154;-22.143;6.429;-27;60;63;-213;2;3;-3.014;-5.308;-8.322;-3.408;-1.507;0.262;-1.704;0
-3.014;-3.896;-11.905;-18.681;-24.49;4.082;-42;-27;60;63;1;3;-2.365;-5.473;-0.405;1.554;3.378;1.351;1.284;1
-2.365;-6.169;-6.169;-20.604;-20.604;10.165;-131;-42;-27;60;0;2;-3.183;2.007;4.014;5.882;3.806;3.737;0.969;1
-3.183;-9.156;-9.156;-23.132;-23.132;7.637;-84;-131;-42;-27;0;2;5.361;7.434;9.364;7.219;7.148;4.289;8.435;1
5.361;-4.286;-4.286;-19.011;-19.011;11.758;83;-84;-131;-42;1;3;1.967;3.799;1.764;1.696;-1.018;2.917;5.902;1
1.967;-2.403;-2.403;-17.418;-17.418;13.352;70;83;-84;-131;2;3;1.796;-0.2;-0.266;-2.927;0.931;3.859;5.19;1
1.796;-0.649;-0.649;-15.934;-15.934;14.835;57;70;83;-84;3;3;-1.961;-2.026;-4.641;-0.85;2.026;3.333;4.444;1
-1.961;-2.597;-2.597;-17.582;-17.582;13.187;-42;57;70;83;2;3;-0.067;-2.733;1.133;4.067;5.4;6.533;6.067;1
-0.067;-2.662;-2.662;-10.774;-17.637;13.132;38;-42;57;70;1;3;-2.668;1.201;4.136;5.47;6.604;6.137;7.538;1
-2.668;-5.26;-5.26;-13.155;-5.26;-5.26;-66;38;-42;57;0;3;3.975;6.991;8.362;9.527;9.047;10.487;9.459;1
3.975;-1.494;-1.494;-9.702;-1.494;-1.494;91;-66;38;-42;1;4;2.9;4.219;5.339;4.878;6.262;5.274;3.691;0
2.9;1.364;1.364;-7.083;1.364;1.364;87;91;-66;38;2;4;1.281;2.37;1.922;3.267;2.306;0.769;-0.512;0
1.281;2.662;2.662;-5.893;2.662;2.662;77;87;91;-66;3;4;1.075;0.633;1.961;1.012;-0.506;-1.771;-6.072;0
1.075;3.766;3.766;-4.881;3.766;3.766;74;77;87;91;3;4;-0.438;0.876;-0.063;-1.564;-2.816;-7.071;-8.01;0
-0.438;3.312;3.312;-5.298;3.312;3.312;61;74;77;87;2;4;1.32;0.377;-1.131;-2.388;-6.662;-7.605;-7.605;0
1.32;4.675;4.675;-4.048;4.675;4.675;83;61;74;77;2;5;-0.931;-2.419;-3.66;-7.878;-8.809;-8.809;-8.499;0
-0.931;3.701;3.701;-4.94;3.701;3.701;57;83;61;74;1;5;-1.503;-2.755;-7.013;-7.952;-7.952;-7.639;-12.023;0
-1.503;2.143;2.143;-6.369;2.143;2.143;10;57;83;61;1;4;-1.271;-5.594;-6.548;-6.548;-6.23;-10.68;-7.947;0
-1.271;0.844;0.844;-7.56;0.844;0.844;-91;10;57;83;0;3;-4.379;-5.344;-5.344;-5.023;-9.53;-6.761;-8.693;0
-4.379;-3.571;-3.571;-11.607;-3.571;-3.571;-367;-91;10;57;0;2;-1.01;-1.01;-0.673;-5.387;-2.492;-4.512;-3.165;0
-1.01;-4.545;-4.545;-4.545;-4.545;-4.545;-568;-367;-91;10;0;1;0;0.34;-4.422;-1.497;-3.537;-2.177;-2.245;0
0;-4.545;-4.545;-4.545;-4.545;-4.545;-695;-568;-367;-91;0;1;0.34;-4.422;-1.497;-3.537;-2.177;-2.245;-2.517;0
0.34;-4.221;-4.221;-4.221;-4.221;-4.221;-361;-695;-568;-367;1;1;-4.746;-1.831;-3.864;-2.508;-2.576;-2.847;-3.119;0
-4.746;-8.766;-8.766;-8.766;-8.766;-8.766;-608;-361;-695;-568;1;1;3.06;0.925;2.349;2.278;1.993;1.708;0.641;0
3.06;-5.974;-5.974;-5.974;-5.974;-5.974;67;-608;-361;-695;2;2;-2.072;-0.691;-0.76;-1.036;-1.312;-2.348;-2.141;0
-2.072;-7.922;-7.922;-7.922;-7.922;-7.922;-203;67;-608;-361;1;2;1.41;1.34;1.058;0.776;-0.282;-0.071;2.257;0
1.41;-6.623;-6.623;-6.623;-6.623;-6.623;35;-203;67;-608;2;3;-0.07;-0.348;-0.626;-1.669;-1.46;0.834;2.921;0
-0.07;2.643;-6.688;-6.688;-6.688;-6.688;-14;35;-203;67;1;3;-0.278;-0.557;-1.601;-1.392;0.905;2.992;4.523;1
-0.278;2.357;-6.948;-6.948;-6.948;-6.948;-31;-14;35;-203;1;3;-0.279;-1.326;-1.117;1.186;3.28;4.815;1.745;0
