x1;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;target
110000;27;0;0;0;0;0;0;105979;108403;109172;111940;108594;111239;5340;4000;4600;4000;4450;4100;0
460000;51;-1;-1;-1;-1;0;-1;1637;-196;4594;1517;1517;1306;0;4790;1517;0;1306;0;0
200000;27;0;0;0;0;0;0;185143;188678;191500;187835;139070;140171;7000;7512;7500;5100;5100;5500;0
200000;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
480000;40;-2;-2;-2;-2;-2;-2;5664;12781;7169;6749;2436;14155;12871;7169;6749;2436;14155;9286;0
50000;23;0;0;0;0;0;0;47620;41810;36023;28967;29829;30046;1973;1426;1001;1432;1062;997;0
80000;25;-1;-1;-1;-2;-1;-1;177;1200;0;0;7240;0;1200;0;0;7240;0;0;0
50000;33;1;2;0;0;0;0;51210;47140;48478;48173;21134;20403;0;3518;3000;2352;2000;2000;0
50000;24;0;0;0;0;0;-2;44159;41904;46174;40675;0;0;5000;5000;2000;0;0;0;0
240000;35;0;0;0;0;0;0;227457;232729;223431;226361;223508;238587;9000;10000;8000;9000;19000;9000;0
110000;24;0;0;2;0;0;0;111863;111569;110768;110480;48708;47060;6001;5000;5060;2000;3000;5000;0
180000;28;0;0;0;0;0;0;78128;81976;83338;90031;93692;96100;5000;4000;8000;5000;4000;5500;0
200000;32;-1;-1;-1;0;0;-1;14279;3904;24274;5196;4996;16890;3904;24277;4996;0;16890;6077;0
330000;30;-1;-1;-2;-2;-2;-2;5014;59970;18585;13835;45476;25125;60207;18585;13835;45476;25125;21370;0
50000;34;0;0;0;0;-2;-2;2791;4563;5000;0;0;0;2000;1200;0;0;0;0;0
120000;50;0;0;0;0;0;0;118492;119637;102228;75558;47536;44749;6141;4474;2647;1367;1322;1500;0
500000;42;0;0;0;0;0;0;62112;60246;74832;126778;82611;71338;20025;40000;85000;139;20000;29761;0
100000;41;0;0;0;0;0;0;111925;107224;107126;101859;79519;74368;4000;7000;3533;2673;3500;4303;0
80000;25;3;2;0;0;-1;-1;79977;78091;80288;82150;319;85;0;3456;3750;319;85;322;0
50000;53;2;2;2;2;0;0;41174;42196;43327;42335;43326;46256;2000;2100;0;2000;3800;5783;0
50000;51;2;2;2;2;0;0;33384;34554;35690;34817;36252;37645;2000;2000;0;2000;2000;2000;0
220000;45;1;-1;0;-1;0;-1;0;6010;7069;43957;30693;13264;6010;1229;43957;614;13264;700;0
200000;40;-2;-2;-2;-2;-2;-2;531;0;2358;2477;958;11312;0;2358;2477;958;11312;0;0
140000;35;0;0;0;0;0;0;10339;18276;25852;14390;13728;2905;10006;10048;5008;2018;2005;1005;0
230000;38;2;2;2;2;2;0;177917;181465;185074;187053;176805;180826;8000;8000;6500;0;7000;6500;0
240000;43;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
100000;25;0;0;0;0;0;0;62665;63694;65169;66501;66818;69335;2300;2500;2500;2500;3500;2602;0
490000;38;-2;-2;-2;-2;-2;-2;0;0;0;0;163;1256;0;0;0;163;1256;1000;0
130000;38;0;0;-2;-2;-2;-2;133400;0;0;0;0;0;0;0;0;0;0;0;0
130000;26;0;-1;-1;-1;-2;-2;20054;1298;6712;-884;-6332;-9333;1298;6730;900;5448;0;25000;0
210000;31;0;0;0;0;0;0;189650;127111;93208;88223;84175;80305;5000;4200;3100;3000;3100;3000;0
20000;57;0;0;2;0;0;0;19071;20442;20141;19888;20318;20364;2000;1200;1300;1000;1000;1000;0
260000;29;-2;-2;-1;0;0;-1;-5;-5;9571;7235;0;197;0;9576;29;0;197;568;0
210000;33;-1;-1;-1;-1;-1;-1;10635;9921;2570;14722;11220;14800;10046;2570;14722;11220;14800;7250;0
150000;40;-2;-1;-1;-1;-1;-1;798;2305;1036;5022;3938;316;2309;1036;5048;3946;316;314;0
10000;45;-1;-1;0;0;0;0;492;9017;9787;9897;9707;-173;10300;1000;500;200;0;10200;0
80000;39;0;0;0;0;0;-1;8755;13290;11244;13444;6782;226;5000;5000;3000;2000;226;0;0
80000;34;0;0;0;2;0;0;40570;41873;88361;43671;44541;47421;1983;4100;0;1596;3600;0;0
140000;48;0;0;0;0;0;0;129915;132240;111948;58672;59199;54286;6000;3079;3000;2000;2000;56793;0
30000;33;1;2;2;2;0;0;39995;38049;35435;31976;29704;27687;1700;1100;0;1030;1000;3330;0
60000;23;0;0;0;0;0;0;45648;46850;47214;19595;19209;19323;1937;1301;682;690;816;835;0
230000;39;-1;-1;-1;-1;-1;0;4612;2906;23777;78287;8986;11666;2906;23820;78287;35890;11000;10180;0
30000;26;1;2;2;0;0;2;27330;28090;28827;27299;29110;28492;1500;1517;1000;2255;0;1988;0
340000;53;-1;-1;-1;-2;-2;-1;3780;3295;1461;1903;1492;4409;3295;1461;1903;1492;4409;3396;0
330000;53;0;0;0;0;0;0;287021;191065;290451;192123;196860;-3140;6802;102428;4100;4937;3140;184036;0
80000;33;0;0;0;0;0;0;69937;69798;69200;44651;45185;45674;3032;5000;2000;2000;2000;2000;0
480000;41;0;0;0;0;0;0;44018;74152;107675;110289;100520;37080;35176;45000;12022;14000;14000;10000;0
290000;32;1;-2;-1;0;-1;-1;0;0;3786;3786;2881;2430;0;3786;0;2881;2430;0;0
20000;25;0;0;0;0;0;0;20052;5328;18428;19709;19833;19376;1500;15000;2000;1000;900;1000;0
210000;27;0;0;0;0;0;0;135066;121769;97575;93763;95790;92855;5600;4000;3220;3400;3252;3400;0
140000;26;0;0;0;0;0;-2;66526;65667;67571;26968;-4082;-4082;3990;4000;2000;0;0;0;0
40000;28;0;0;2;0;0;0;29195;32043;31250;31962;32752;33571;3650;0;1533;1322;1500;1221;0
200000;36;-1;-1;0;-1;-1;-1;3877;11496;5935;295;1867;0;11496;1011;297;2923;0;0;0
740000;50;0;0;0;0;0;0;321279;316083;317219;296560;285912;268257;13000;13200;11000;10000;10000;15000;0
30000;52;0;0;0;0;0;0;28889;30050;29797;18464;12235;0;2002;1025;1230;1042;0;0;0
230000;46;1;-1;-1;-1;-1;-1;378;907;1599;378;756;0;907;1599;378;756;0;754;0
400000;36;-1;-1;-1;-1;-1;-1;14421;8392;13025;2816;6856;11069;8911;13025;2816;6856;11069;6823;0
150000;23;0;0;0;0;0;0;11329;10775;11829;7031;7172;5833;1219;1273;1069;1683;202;299;0
260000;34;-1;-1;2;-1;-1;0;199;598;400;199;1117;922;599;2;200;1118;5;459;0
310000;26;-1;0;0;0;0;0;47330;48947;49738;53602;40510;43742;4000;5000;5052;9950;5000;5000;0
80000;31;0;0;0;0;3;2;50244;51243;52319;58245;56728;55691;1835;1903;6800;0;0;2100;0
200000;41;0;0;0;0;0;-1;18012;18367;16996;11461;8150;5584;1385;1020;229;183;5584;888;0
180000;24;0;0;0;0;0;0;182545;177885;182341;126946;127013;122277;9000;9300;4600;5000;5000;5000;0
50000;37;0;0;0;0;0;0;28951;29631;29177;29544;19863;18812;1765;1653;1400;0;0;300;0
140000;56;0;0;0;0;0;0;140630;142166;51334;51533;52233;53826;6100;2411;2000;2041;3000;1874;0
30000;49;2;2;2;2;2;2;28859;28116;30226;29454;31775;30743;0;2900;0;2787;0;1445;0
20000;31;-2;-2;-2;-2;-2;-2;264;264;2227;1357;1357;4500;264;2227;1357;1357;4500;1357;0
500000;37;0;0;0;0;0;0;80846;74776;73558;71055;61248;40737;3032;3200;1946;1734;2000;4128;0
170000;31;-1;-1;-1;-1;0;-1;959;1898;850;6390;1958;1346;1911;850;6390;5;1358;202;0
140000;33;0;0;0;0;0;0;136302;127178;78950;80457;41150;-10193;6000;5000;4000;2000;0;71000;0
350000;35;0;0;0;0;0;0;218605;166310;166106;100151;50340;51400;6222;7174;4200;2400;2400;2500;0
150000;25;1;-2;-2;-2;-2;-1;0;0;0;0;0;9240;0;0;0;0;9240;0;0
140000;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
90000;35;0;0;0;0;0;2;72112;73854;75526;77317;85852;88290;3500;3500;3652;10000;4000;0;0
320000;34;0;0;0;0;0;0;173742;167837;100407;88717;179;-336;8100;6000;7000;2;0;2003;0
70000;51;2;2;2;2;2;2;43913;44911;45772;46611;47508;48476;2000;1900;1900;1800;1900;1900;0
300000;38;-1;-1;-2;-2;-2;-2;2285;0;0;0;0;0;0;0;0;0;0;0;0
130000;42;2;2;2;2;2;2;119378;121993;123503;124578;127434;130285;6000;5000;4600;5000;5100;4500;0
50000;41;0;0;0;0;0;0;48537;36394;28278;16983;8888;9218;2022;2016;1272;1000;1000;1000;0
130000;28;0;0;0;0;0;0;29974;28037;37414;42816;43089;37101;5026;15430;12015;8020;1060;5017;0
170000;36;0;0;0;0;0;0;87076;77902;54592;56128;57469;59669;3781;2104;3208;2998;3000;2208;0
80000;32;1;-1;-1;-1;0;0;-137;41873;11047;9258;3100;814;42010;11047;9300;0;0;4032;0
70000;24;0;0;0;0;0;0;75894;70947;59783;18965;15936;1518;10004;3012;1000;1000;1518;20911;0
150000;30;-2;-2;-2;-2;-2;-2;217;0;2403;0;4932;402;0;2403;0;4932;402;3516;0
80000;23;0;0;0;0;0;-1;53261;38091;19744;14556;0;1460;4500;2011;3105;0;1460;0;0
200000;32;0;0;-2;-2;-2;-1;10532;0;0;0;0;2842;0;0;0;0;2842;204297;0
80000;26;0;0;0;0;0;0;76867;51936;28221;28809;19551;19925;1600;1300;859;3000;800;50000;0
90000;30;0;0;0;0;0;2;41789;42913;44388;45348;48454;47524;2100;2500;2000;4000;0;2000;0
200000;24;0;0;0;0;0;0;156683;155336;156489;152357;150829;149851;5808;5382;5279;5389;7026;5258;0
500000;50;-2;-1;-1;-1;-1;-1;16984;86772;53170;28622;19140;0;87004;53192;28622;19140;0;20211;0
70000;24;0;0;0;0;0;0;5633;6646;7665;8836;9532;9730;1114;1133;1304;1000;351;2523;0
180000;25;-1;0;0;0;0;0;62798;51923;51935;47383;32876;28915;1867;2501;1271;926;876;3004;0
220000;50;-2;-2;-2;-2;-2;-2;612;10612;2225;4782;416;12287;10612;2225;4782;5286;12287;416;0
30000;23;0;0;0;0;0;0;26847;24815;21681;22293;17155;13470;2500;3500;2000;3500;2000;1000;0
160000;36;-2;-2;-2;-2;-2;-2;170;1062;0;0;0;0;1062;0;0;0;0;0;0
140000;39;0;0;0;0;0;0;127896;131764;134654;138303;119845;122457;7500;6500;7500;5000;4700;5228;0
220000;25;0;0;0;0;0;0;142714;270596;52682;23243;18101;27036;7200;3200;1200;1000;25000;2000;0
200000;30;1;-2;-2;-2;-2;-2;736;736;736;736;736;316;736;736;736;736;316;1156;0
180000;27;-1;0;0;0;2;0;4676;5764;6837;9367;8758;8800;1500;1500;2989;0;500;500;0
280000;37;0;0;0;0;0;0;251486;245307;218043;196016;195307;168946;9352;8077;7171;8014;6235;4445;0
20000;25;1;2;3;2;2;0;19045;20438;19771;20241;19364;18260;2000;0;1000;0;1000;0;0
500000;29;0;0;0;0;0;0;110651;94609;95607;95276;90310;91229;3005;3027;6024;3003;2334;4087;0
230000;35;-1;-1;-1;-1;-1;0;7035;2954;13375;-10;8808;6632;2969;13441;0;8818;4;28;0
250000;35;1;2;0;0;0;0;45429;34800;31217;25231;17009;4553;0;1443;560;4875;400;0;0
260000;39;0;0;0;0;0;0;248880;248758;245404;169632;165098;151157;10611;9708;5929;5622;5465;5474;0
50000;26;-1;-1;-1;-1;-1;-1;581;581;581;581;581;581;581;581;581;581;581;581;0
230000;27;0;0;0;0;0;0;8786;9865;10644;12414;15982;13324;2500;2000;2000;4000;2300;3000;0
70000;33;0;0;0;0;0;0;31130;16171;16373;16945;21462;11128;10171;3000;1260;6138;1128;500;0
290000;47;0;0;0;0;0;0;281950;263710;262786;254495;247060;220298;11900;11000;7900;9050;6900;6000;0
500000;47;1;-1;-1;-1;-1;-1;0;1200;163;1131;150;165;1200;163;1142;150;165;8530;0
60000;40;0;0;0;-1;-1;-1;25158;18473;7506;4790;6388;5816;5000;1508;4790;6388;6046;17806;0
340000;32;0;0;0;0;0;0;34228;96716;74983;43557;15559;0;75113;2047;766;77;0;394;0
50000;35;0;0;0;0;0;0;41970;31319;18172;18687;19234;19552;1291;1303;818;1000;787;559;0
410000;31;-1;-1;2;2;-2;-2;2744;2041;630;-736;-1591;-2303;2051;5;266;266;253;6384;0
80000;30;0;0;0;0;0;0;69392;64149;53200;29707;28427;10072;3046;1874;2000;1000;1000;199;0
110000;28;1;2;0;0;0;0;106932;103381;75794;76947;79105;72344;27;4000;3000;3000;10000;3000;0
150000;35;-1;2;2;2;2;2;15349;12834;25740;20995;21353;14453;0;15600;0;758;0;2580;0
250000;32;0;0;0;0;-1;-1;33323;30090;21218;10875;3328;1460;2038;2065;52;3336;1460;1000;0
200000;31;1;-2;-2;-1;-1;-1;4035;4195;0;2907;2400;945;4210;0;2907;2400;945;0;0
90000;39;0;0;0;0;0;0;36703;38089;40162;41422;42172;34477;2000;3000;2000;1600;1500;2000;0
140000;28;-2;-2;-2;-2;-2;-2;933;1768;3169;5041;389;3065;1768;3169;5041;389;3065;1112;0
20000;22;0;0;0;0;0;0;5099;5835;6763;7283;7370;7371;1200;1257;1000;420;502;500;0
580000;35;-2;-2;-1;0;-1;0;9238;0;1758;2886;3733;3040;0;1758;2014;3793;7;2138;0
150000;53;0;-1;-1;-1;-1;-1;11467;11052;10252;20618;10457;9624;11053;10253;11000;11500;10000;24000;0
200000;41;0;0;2;0;0;0;24720;20982;20398;19888;22713;19405;3000;0;8000;5000;3000;0;0
150000;23;0;0;0;0;0;0;6319;8190;6686;7686;4526;65839;2000;1000;1000;0;63300;11632;0
100000;36;0;0;0;0;0;0;46202;47239;48258;49218;99677;51738;1784;1803;1763;1843;4654;2297;0
450000;42;0;0;0;0;0;0;7669;13267;18748;24711;33111;50885;7272;8764;9823;11123;20274;5374;0
190000;28;0;0;0;0;0;0;4639;4718;5610;7300;4694;2250;1100;1610;2310;2000;1000;300;0
150000;41;-1;-1;-2;-1;0;0;1650;0;0;6784;6923;14116;0;0;6784;159;167;760;0
360000;26;-1;-1;-1;-1;-1;-1;273;3558;1489;-356;9824;2010;3558;1489;0;10560;2010;1491;0
180000;35;-2;-2;-2;-2;-2;-2;-117;2573;-77;-77;1823;227;2690;0;0;1900;230;0;0
30000;29;0;0;0;0;0;-1;28620;28276;28841;28547;11581;17943;1453;1700;1000;232;17943;0;0
50000;26;0;0;0;0;0;0;35429;30626;30241;20284;19166;19567;1537;1947;800;1000;718;683;0
360000;43;-2;-2;-2;-2;-2;-2;6088;17980;4890;3008;3920;19282;17980;4897;3008;3920;19282;52087;0
360000;49;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
120000;31;-1;-1;-1;-1;-1;0;316;316;316;316;632;316;316;316;316;632;0;316;0
210000;42;-1;-1;-1;-1;-1;-2;4131;24255;7838;7139;-320;-320;24255;7862;7146;0;0;32000;0
130000;50;0;0;2;0;0;2;122079;127725;129558;126907;99773;98086;7700;6000;5800;5800;2895;400;0
20000;22;0;0;0;0;0;0;18390;19760;18570;17604;11973;9517;2000;1376;1383;1000;455;1500;0
30000;26;1;4;3;2;2;4;24386;23744;23090;22436;26886;30858;0;0;0;5000;5000;0;0
360000;50;-1;-1;-1;-1;-1;-1;11530;11753;0;2855;1730;0;11763;0;2855;1730;0;11150;0
250000;28;0;0;0;0;0;0;116861;109714;101494;92258;71472;77800;5000;5000;3000;3000;11500;10000;0
10000;27;0;0;0;0;0;0;5703;6734;8833;9604;9800;10000;1130;2229;1000;196;200;0;0
260000;31;0;0;0;0;-2;-2;12695;9277;7065;0;0;0;4005;4150;0;0;0;0;0
240000;31;0;0;0;0;0;0;245553;244958;245148;240343;211449;215874;10178;10577;8302;7300;7505;7700;0
230000;35;0;0;-2;-2;-2;-2;22909;0;0;0;0;0;0;0;0;0;0;0;0
80000;34;2;3;2;2;2;0;78489;76697;74847;79620;78257;79953;0;0;6000;0;3200;3000;0
70000;62;0;0;0;0;0;0;69926;69474;60975;38546;37843;38632;4000;3000;1341;1359;1403;1352;0
200000;28;2;-1;3;2;-1;-1;833;932;662;311;355;1266;932;0;0;355;1200;0;0
100000;28;0;0;0;0;0;0;32480;33237;34300;35623;35515;36413;1600;1600;1901;1275;1470;1400;0
360000;32;-1;-1;-1;-1;-1;-1;389;389;1955;5316;2265;6594;389;1955;5316;2265;6594;2974;0
310000;30;-2;-2;-2;-2;-2;-2;1544;1648;1284;1088;892;-304;1300;1000;1000;1000;304;39544;0
240000;47;0;0;2;2;0;0;125055;133825;136232;132569;135007;34036;12400;6000;0;5806;2198;1207;0
300000;30;-2;-2;-2;-2;-2;-2;901;901;901;1075;0;66;901;901;1075;0;66;66;0
30000;23;0;0;0;0;0;0;30620;30432;30263;29418;30275;0;2000;2500;1200;1000;0;0;0
220000;33;-1;-1;-1;-1;-1;-1;586;-64;942;5378;126;3419;0;1006;6031;1003;4003;16;0
20000;32;0;0;0;0;0;-2;19435;19790;19294;14092;6826;10090;2003;1448;1328;500;10986;600;0
50000;29;0;0;0;0;0;0;26052;27631;29128;29707;28825;29022;2000;2000;2500;1033;1053;1034;0
290000;31;-1;-1;-1;0;0;0;1170;0;83289;82889;82889;1964;0;83289;0;0;0;7951;0
130000;40;0;0;0;0;-2;-2;98874;99363;101618;-32;-32;-32;5000;5000;3000;0;0;1000;0
420000;47;-2;-2;-2;-2;-2;-2;46179;82842;77628;52294;0;0;84459;79192;57145;0;0;0;0
90000;27;0;0;0;0;0;0;20461;21465;22495;23504;23815;24311;1649;1679;1688;999;1029;1040;0
320000;53;0;0;0;0;0;0;188373;281060;261698;265703;175925;188982;276698;11020;11000;9486;20000;10000;0
380000;34;0;0;0;0;0;0;106065;97979;100599;81087;82793;85301;3385;4074;2592;2696;3569;5240;0
30000;26;2;2;2;2;2;2;30954;30670;29856;30584;27883;29334;2074;0;2304;0;2400;0;0
60000;25;2;2;0;0;0;0;37287;36412;37280;35321;36099;36724;0;1800;1414;1500;1377;1402;0
200000;37;-2;-2;-2;-2;-2;-2;4157;601;432;1602;3017;937;606;432;1602;3017;937;1275;0
10000;51;0;0;0;2;0;0;7282;8311;10398;10000;10000;0;1311;2398;0;0;0;0;0
100000;26;0;0;0;0;0;0;91857;78797;70936;68104;68055;68084;3572;2600;5600;2600;2600;2510;0
180000;35;-1;3;2;0;-1;2;1880;1702;1196;870;3028;2508;0;0;0;3028;0;326;0
360000;51;-1;-1;-1;-1;-1;-1;2782;5608;923;12886;489;172;5636;927;12950;491;173;7144;0
20000;52;0;0;2;0;0;0;16735;20373;12071;12567;13949;14318;4008;0;1000;1600;600;532;0
210000;45;0;0;0;0;0;0;209495;213691;214177;192223;125412;113281;8000;10730;7100;4052;4000;3300;0
260000;25;0;-1;-1;0;0;0;5008;10698;3863;56173;15700;5049;10698;3863;56006;5712;1000;100;0
50000;22;0;0;0;0;0;2;49718;50362;49904;50405;29795;28383;1786;2000;1500;2200;0;1100;0
230000;35;2;2;2;2;2;2;117277;119823;120988;121464;123740;120937;5800;4500;3800;5000;0;4500;0
450000;32;-1;-1;-1;-2;-2;-1;1270;1570;0;0;0;144;1580;0;0;0;144;236;0
20000;41;0;0;2;0;0;0;19080;20303;19302;19897;19895;20313;3000;0;1311;699;725;711;0
160000;49;0;0;0;0;-1;-1;143804;145244;145978;41600;2500;2500;6235;6632;1910;2500;2500;2500;0
30000;25;0;0;0;0;0;0;30523;30554;30593;30619;29146;29823;2000;2000;1700;1200;1300;1300;0
210000;75;0;0;0;0;0;0;205601;203957;199882;203776;205901;210006;9700;8810;9000;7300;7500;7600;0
500000;35;-1;-1;-1;-1;-1;-2;4814;12939;19502;128406;-200;-200;13275;19522;128406;0;0;0;0
360000;31;0;-1;-1;-1;-2;-2;3386;5964;1340;1650;4350;4792;5964;1340;1650;4350;4792;40682;0
200000;34;1;-1;-1;-1;-1;-1;0;3346;0;465;1775;8722;3346;0;465;1775;8722;0;0
300000;41;-1;-1;-1;-1;-1;-1;5511;1982;2263;7412;5113;4121;1982;2267;7523;5113;4121;6532;0
240000;37;1;-2;-1;-1;-1;-1;-3;-3;2486;2500;580;490;0;2489;2500;580;490;177;0
150000;40;-2;-2;-2;-2;-2;-2;3042;41036;16465;40215;5024;19924;41243;16548;40442;5049;20023;6035;0
210000;30;0;0;0;0;0;0;129890;135229;106382;79423;78981;81884;12112;4513;3400;5000;5000;10000;0
230000;28;0;0;0;0;0;-1;29500;4828;7633;9202;2553;6015;4800;7021;8008;0;6015;3053;0
60000;27;1;2;0;0;2;0;10415;10099;11545;12928;12581;10787;0;1617;2000;0;270;1000;0
470000;27;-1;-1;-1;-1;0;0;4007;3201;14509;21168;14501;8726;3201;14509;21168;0;1528;6970;0
50000;36;0;0;0;0;0;0;52045;49714;50908;49756;27702;27429;2000;2005;1432;1008;3007;2003;0
60000;44;0;0;0;0;0;0;56403;57765;59198;31437;32113;33591;2300;2600;1600;1200;2000;1300;0
100000;50;0;0;0;0;0;0;95549;98909;81181;48194;40692;18110;5025;2939;18263;15761;418;583;0
20000;24;-1;-1;-1;-1;-1;2;4101;507;3042;0;8402;6204;507;3042;0;8402;0;4739;0
130000;33;2;2;-1;-1;-2;-2;2183;2000;700;0;0;0;13;700;0;0;0;0;0
400000;53;0;0;0;0;-1;0;15090;17934;21264;29811;58472;101092;4004;5002;10004;70001;84003;20000;0
50000;27;0;0;0;0;0;0;39607;40399;36712;33485;37712;40065;5014;5000;5000;5000;5000;5000;0
50000;42;0;0;0;0;0;0;43998;49123;49397;50360;19971;19694;10000;4000;5000;3000;4500;2000;0
420000;41;0;0;0;0;0;0;193370;198053;202618;197985;200163;2559;4988;4976;6019;5065;1035;182778;0
80000;35;1;-1;3;2;0;-1;0;964;964;964;964;5953;964;0;0;0;5953;0;0
200000;31;-2;-2;-2;-2;-2;-2;6926;1747;642;0;0;0;1747;642;0;0;0;500;0
120000;28;0;0;0;0;0;0;20578;21742;23384;24268;24665;21833;2000;2000;1312;1009;1000;1000;0
220000;24;0;0;0;0;0;0;51908;53087;54167;55267;56586;57993;2017;1965;2000;2210;2500;2339;0
50000;51;0;0;0;0;0;0;42257;44243;64104;33406;34104;34869;3000;2500;1985;1163;1256;1316;0
60000;40;0;0;0;0;0;0;58127;59345;58196;47007;32834;29116;2800;2200;1500;1200;1100;1200;0
180000;39;-2;-2;-2;-2;-2;-2;11732;6653;-6674;18084;16481;19359;6653;330;36550;16481;21264;16253;0
50000;32;0;0;0;0;0;0;49571;48765;49453;49827;48930;48748;1773;2110;2324;2000;1920;2000;0
30000;43;0;0;0;2;2;2;13135;14150;17210;16636;17908;17482;1240;3300;0;1548;0;637;0
500000;41;-1;-1;2;0;0;-1;10386;34000;28854;92952;50089;2165;28854;0;70000;32000;2165;41242;0
290000;36;0;0;0;0;2;0;110695;108583;70642;71008;65455;63421;3260;5000;4706;0;2007;2482;0
100000;26;0;0;0;0;2;0;6631;7643;8975;11032;10561;10779;1130;1462;2519;0;537;538;0
180000;43;0;0;0;0;0;0;158843;152507;143489;146139;73718;137304;6029;7035;10007;20000;4000;10000;0
190000;40;0;0;0;0;0;0;122308;124332;126944;130606;131120;133774;4445;5000;6171;4536;5150;5000;0
480000;51;-2;-2;-2;-2;-2;-2;2900;17646;0;15620;5200;1355;17646;0;15620;5200;1355;2750;0
340000;29;0;0;0;0;0;0;82770;54523;30874;34939;40537;41658;10000;5874;5000;10000;2000;1400;0
80000;23;1;2;2;2;2;2;68594;66893;72307;70556;74021;75675;0;6507;0;5260;3000;4584;0
80000;48;2;2;2;2;0;0;66321;63695;33283;22442;15553;5593;0;6056;652;517;0;27;0
50000;32;0;0;0;0;0;0;52475;53600;55739;55957;29238;6119;2000;3000;1591;72;1134;73421;0
100000;34;1;-2;-2;-2;-1;-1;-342;-342;-342;-342;1158;2485;0;0;0;1500;1500;0;0
360000;26;-2;-2;-2;-2;-2;-2;1517;2742;2317;2482;1415;2095;2749;2322;2482;1417;2095;3228;0
50000;24;1;2;0;0;0;0;34069;23196;22883;18069;19273;19929;0;1636;700;1500;1000;500;0
20000;24;-2;-2;-2;-2;-2;-2;299;-1;-1;494;2284;490;0;0;495;2290;491;1695;0
50000;40;1;1;-1;-1;0;0;50209;-2522;409;29148;30270;22814;0;2931;30000;5270;2814;3089;0
400000;32;0;0;0;0;0;0;183339;179701;179979;89317;59413;65890;10016;7473;6151;2000;7015;45;0
80000;25;-1;-1;2;-1;-1;-2;746;4824;690;6097;0;0;4830;0;6097;0;0;2169;0
30000;27;2;0;0;2;0;0;25243;26261;29038;28289;28543;30544;1730;3500;0;1011;2450;0;0
20000;32;0;0;0;-1;0;-1;14549;11292;7120;8115;2594;1610;1306;3045;10000;0;1610;0;0
110000;43;0;0;0;0;0;0;103225;106004;108831;79455;54971;57257;4500;5000;3043;2000;3000;5000;0
80000;45;0;0;0;0;0;0;34905;35923;37339;38419;39316;35902;1600;2000;1703;1600;1400;10350;0
310000;38;-1;-1;-1;-1;0;0;1276;3666;2779;3140;1831;5347;3666;2787;3140;0;5347;1420;0
80000;29;1;-1;-1;-2;-2;-2;0;80000;0;0;0;0;80000;0;0;0;0;0;0
20000;24;-1;-1;-1;-1;-1;-1;440;4023;440;440;440;440;4023;440;440;440;440;440;0
280000;38;-1;-1;-2;-2;-2;-2;3300;0;0;0;0;0;0;0;0;0;0;0;0
230000;31;-1;-1;-2;-1;-1;-1;623;0;0;1100;0;1383;0;0;1100;0;1383;905;0
220000;36;0;0;2;0;0;0;190691;206000;194930;130938;134664;140238;20000;0;5000;6000;8000;5000;0
50000;26;1;-1;2;2;-2;-2;0;1000;2000;0;0;0;1000;0;0;0;0;0;0
160000;28;-1;-1;-1;0;0;-1;3236;-524;3003;737;0;894;0;3740;0;0;894;0;0
30000;25;0;0;0;0;0;2;7204;7453;7098;10148;22070;23182;1200;1114;4000;13000;2000;0;0
30000;22;0;0;0;0;-1;0;14617;17363;20430;25130;7746;10583;3000;3376;5076;8009;6017;3023;0
80000;51;0;0;0;0;0;0;80904;64144;54029;51497;28250;28073;2500;2200;1817;1200;1200;1100;0
150000;35;0;0;-1;-1;0;0;6008;8765;19674;57858;53588;56892;8008;20155;63992;3004;6002;5702;0
110000;27;-1;-1;-2;-2;-2;-2;2280;0;0;0;0;0;0;0;0;0;0;4650;0
80000;27;2;-1;-1;0;0;0;1195;553;1074;35783;35488;36020;700;1074;35000;1300;1400;1300;0
50000;29;-1;-1;0;0;0;0;1162;37702;32617;28814;16478;25349;37719;1095;2000;10000;13352;10000;0
20000;25;-2;-2;-1;2;0;0;1000;0;16668;16105;16496;16872;0;25464;0;800;800;800;0
180000;26;-1;-1;-1;-1;-1;0;14565;9500;10122;770;4159;4159;9500;10122;770;4159;0;5243;0
20000;44;0;0;0;-1;-1;-1;19157;20011;18768;1261;390;390;1500;1768;1261;390;390;390;0
190000;46;0;0;0;0;0;0;80903;83900;86897;90399;85698;88400;5000;5000;5600;3000;4000;4500;0
270000;27;0;0;0;0;0;0;144376;91373;15016;14092;14315;111458;6000;2000;1000;2000;100000;100000;0
120000;28;0;0;0;0;0;0;8022;9493;11612;12438;13099;15926;2000;3000;3000;3000;3000;3000;0
240000;42;-1;2;-1;-1;0;-1;2108;1386;17601;1410;705;705;0;17601;2115;0;705;4000;0
130000;37;1;-2;-1;0;0;0;-896;-896;2604;2604;1;1;0;3500;0;0;0;0;0
130000;29;0;0;0;0;0;0;29252;30086;30680;30797;31147;31996;2000;1793;1300;1223;1851;1000;0
400000;36;0;-1;2;-1;0;0;20818;1079;799;1883;587;0;1878;0;1883;0;0;0;0
